ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,rank_on_first_qualifying_date,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
MS,MS,2011-11-01,2011-11-10,large_plus,10.0,7.0,4.0,7.0,2.0,2011-10-28; 2011-12-07,2011-11-01; 2011-12-09,19.6682; 17.5,17.5,,,OK,
MSB,MSB,2010-09-30,2010-12-23,small,18.0,6.0,2.0,6.0,5.0,2010-09-29; 2010-10-13; 2010-11-09; 2010-12-14; 2011-01-18,2010-10-01; 2010-10-15; 2010-11-11; 2010-12-16; 2011-01-20,39.37; 43.75; 44.5; 57.94; 42.25,42.25,,,OK,
MSGM,MSGM,2023-02-06,2023-02-10,,,,,,0.0,,,,,,,no_pivot_yet,False
MSI,MSI,2009-01-08,2009-02-02,,,,,,0.0,,,,,,,no_pivot_yet,False
MSI,MSI,2009-04-09,2009-06-22,,,,,,0.0,,,,,,,no_pivot_yet,False
MSO^15,MSO,2005-01-03,2005-01-05,,,,,,0.0,,,,,,,no_pivot_yet,False
MSO^15,MSO,2005-03-01,2005-03-04,,,,,,0.0,,,,,,,no_pivot_yet,False
MSPD^13,MSPD,2006-04-18,2006-04-19,,,,,,0.0,,,,,,,no_pivot_yet,False
MSPR,MSPR,2023-11-16,2023-11-28,,,,,,0.0,,,,,,,no_pivot_yet,False
MSTR,MSTR,2005-02-09,2005-02-15,,,,,,0.0,,,,,,,no_pivot_yet,False
MSTR,MSTR,2007-11-14,2007-11-27,small,23.0,16.0,7.0,16.0,2.0,2007-12-11; 2007-12-31,2007-12-13; 2008-01-03,10.674; 9.781,9.781,,,OK,
MSTR,MSTR,2011-10-07,2011-10-19,small,19.0,6.0,5.0,10.0,3.0,2011-10-14; 2011-10-24; 2011-10-28,2011-10-18; 2011-10-26; 2011-11-01,13.9; 13.985; 14.398,14.398,,,OK,
MSTR,MSTR,2020-12-01,2021-02-26,mid,96.0,15.0,4.0,16.0,4.0,2020-12-01; 2021-01-08; 2021-01-14; 2021-02-09,2020-12-03; 2021-01-12; 2021-01-19; 2021-02-11,35.894; 56.866; 63.16; 131.5,131.5,,,OK,
MSTR,MSTR,2023-04-06,2023-05-11,mid,18.0,12.0,4.0,12.0,2.0,2023-04-14; 2023-06-21,2023-04-18; 2023-06-23,34.763; 33.8,33.8,,,OK,
MSTR,MSTR,2023-06-27,2023-07-27,mid,45.0,12.0,8.0,16.0,1.0,2023-07-14,2023-07-18,47.5092,47.5092,,,OK,
MSTR,MSTR,2023-10-27,2024-01-11,mid,7.0,4.0,3.0,10.0,7.0,2023-10-25; 2023-11-09; 2023-11-24; 2023-12-08; 2024-01-02; 2024-01-31; 2024-02-15,2023-10-27; 2023-11-13; 2023-11-28; 2023-12-12; 2024-01-04; 2024-02-02; 2024-02-20,44.949; 53.521; 52.679; 59.939; 72.777; 52.789; 80.678,80.678,,,OK,
MSTR,MSTR,2024-02-21,2024-04-09,large_plus,8.0,2.0,1.0,3.0,4.0,2024-03-15; 2024-03-27; 2024-05-06; 2024-05-21,2024-03-19; 2024-04-01; 2024-05-08; 2024-05-23,181.5; 199.999; 133.9; 174.0,174.0,,,OK,
MSTR,MSTR,2024-05-29,2024-06-11,large_plus,8.0,1.0,1.0,1.0,2.0,2024-06-06; 2024-07-16,2024-06-10; 2024-07-18,173.4698; 167.5784,167.5784,,,OK,
MSTR,MSTR,2024-07-30,2024-08-05,large_plus,6.0,1.0,1.0,1.0,2.0,2024-07-29; 2024-08-26,2024-07-31; 2024-08-28,183.7; 152.35,152.35,,,OK,
MSTR,MSTR,2024-09-27,2024-12-11,large_plus,6.0,6.0,1.0,8.0,8.0,2024-09-27; 2024-10-08; 2024-10-14; 2024-10-29; 2024-11-13; 2024-11-21; 2024-12-05; 2025-01-21,2024-10-01; 2024-10-10; 2024-10-16; 2024-10-31; 2024-11-15; 2024-11-25; 2024-12-09; 2025-01-23,179.6; 198.49; 227.15; 267.89; 383.4; 543.0; 444.9447; 404.4173,404.4173,,,OK,
MSTR,MSTR,2025-04-07,2025-05-27,large_plus,4.0,1.0,1.0,11.0,5.0,2025-05-01; 2025-05-09; 2025-05-22; 2025-06-30; 2025-07-03,2025-05-05; 2025-05-13; 2025-05-27; 2025-07-02; 2025-07-08,403.9; 430.3499; 426.32; 407.3901; 414.6,414.6,,,OK,
MSTR,MSTR,2026-08-31,2026-09-14,large_plus,16.0,13.0,12.0,16.0,2.0,2026-08-27; 2026-09-03,2026-08-31; 2026-09-08,139.78; 144.92,144.92,,,OK,
MT,MT,2009-04-21,2009-06-18,large_plus,58.0,16.0,8.0,16.0,6.0,2009-04-17; 2009-05-08; 2009-05-20; 2009-06-02; 2009-06-11; 2009-07-27,2009-04-21; 2009-05-12; 2009-05-22; 2009-06-04; 2009-06-15; 2009-07-29,29.5; 29.39; 31.38; 36.88; 37.26; 38.05,38.05,,,OK,
MT,MT,2016-03-21,2016-05-03,large_plus,14.0,10.0,2.0,10.0,3.0,2016-04-04; 2016-04-20; 2016-06-08,2016-04-06; 2016-04-22; 2016-06-10,14.73; 18.42; 16.89,16.89,,,OK,
MTB,MTB,2008-09-22,2008-10-08,large_plus,34.0,7.0,4.0,15.0,1.0,2008-09-19,2008-09-23,108.53,108.53,,,OK,
MTBLY,MTBLY,2012-01-30,2012-05-02,mid,11.0,7.0,3.0,11.0,3.0,2012-01-31; 2012-03-02; 2012-04-16,2012-02-02; 2012-03-06; 2012-04-18,6.8; 6.09; 7.87,7.87,,,OK,
MTBLY,MTBLY,2013-08-13,2013-08-22,small,19.0,15.0,14.0,16.0,1.0,2013-08-13,2013-08-15,4.625,4.625,,,OK,
MTBLY,MTBLY,2018-01-04,2018-01-17,small,33.0,11.0,9.0,16.0,1.0,2018-01-03,2018-01-05,18.7,18.7,,,OK,
MTBLY,MTBLY,2021-10-21,2021-10-25,small,61.0,7.0,7.0,10.0,2.0,2021-11-03; 2021-11-11,2021-11-05; 2021-11-15,27.15; 28.38,28.38,,,OK,
MTC,MTC,2025-12-10,2025-12-15,small,85.0,16.0,11.0,16.0,1.0,2025-12-12,2025-12-16,3.66,3.66,,,OK,
MTCH,MTCH,2020-07-02,2020-07-06,large_plus,17.0,15.0,15.0,16.0,2.0,2020-07-02; 2020-08-05,2020-07-07; 2020-08-07,108.45; 123.0,123.0,,,OK,
MTCH.5^20,MTCH,2016-05-23,2016-07-01,mid,14.0,6.0,6.0,12.0,4.0,2016-06-09; 2016-06-15; 2016-07-20; 2016-08-11,2016-06-13; 2016-06-17; 2016-07-22; 2016-08-15,14.8; 16.1; 17.0; 16.99,16.99,,,OK,
MTCH.5^20,MTCH,2018-02-21,2018-03-01,large_plus,7.0,2.0,1.0,2.0,3.0,2018-02-21; 2018-03-16; 2018-03-27,2018-02-23; 2018-03-20; 2018-03-29,43.52; 46.95; 47.1,47.1,,,OK,
MTCH.5^20,MTCH,2019-08-14,2019-08-19,large_plus,6.0,3.0,1.0,3.0,1.0,2019-09-05,2019-09-09,89.3815,89.3815,,,OK,
MTCH.5^20,MTCH,2020-04-17,2020-04-20,large_plus,12.0,11.0,11.0,14.0,2.0,2020-04-20; 2020-05-07,2020-04-22; 2020-05-11,83.59; 90.0,90.0,,,OK,
MTDR,MTDR,2013-10-28,2013-12-10,small,30.0,13.0,8.0,16.0,3.0,2013-11-11; 2013-11-27; 2014-01-09,2013-11-13; 2013-12-02; 2014-01-13,21.05; 24.1; 20.87,20.87,,,OK,
MTDR,MTDR,2015-02-11,2015-02-27,small,30.0,16.0,10.0,16.0,1.0,2015-02-13,2015-02-18,24.2199,24.2199,,,OK,
MTDR,MTDR,2015-10-09,2015-11-23,small,16.0,3.0,3.0,16.0,1.0,2015-10-09,2015-10-13,28.25,28.25,,,OK,
MTDR,MTDR,2016-08-15,2016-08-17,mid,13.0,7.0,5.0,7.0,3.0,2016-08-15; 2016-08-18; 2016-08-30,2016-08-17; 2016-08-22; 2016-09-01,23.91; 24.39; 24.47,24.47,,,OK,
MTDR,MTDR,2019-09-30,2019-10-01,small,44.0,15.0,15.0,15.0,1.0,2019-11-05,2019-11-07,16.06,16.06,,,OK,
MTDR,MTDR,2021-03-03,2021-05-28,mid,103.0,14.0,1.0,16.0,7.0,2021-03-08; 2021-04-01; 2021-04-29; 2021-05-05; 2021-05-18; 2021-06-04; 2021-06-25,2021-03-10; 2021-04-06; 2021-05-03; 2021-05-07; 2021-05-20; 2021-06-08; 2021-06-29,27.43; 25.7; 28.49; 29.18; 31.08; 33.94; 38.045,38.045,,,OK,
MTDR,MTDR,2021-10-21,2021-10-29,mid,30.0,8.0,6.0,11.0,2.0,2021-10-27; 2021-11-15,2021-10-29; 2021-11-17,47.23; 45.79,45.79,,,OK,
MTDR,MTDR,2022-01-18,2022-03-24,mid,20.0,4.0,4.0,16.0,6.0,2022-01-18; 2022-02-04; 2022-03-07; 2022-03-25; 2022-04-04; 2022-04-21,2022-01-20; 2022-02-08; 2022-03-09; 2022-03-29; 2022-04-06; 2022-04-25,47.49; 48.78; 57.5; 57.05; 57.69; 59.27,59.27,,,OK,
MTDR,MTDR,2022-06-17,2022-06-21,mid,71.0,16.0,10.0,16.0,1.0,2022-07-29,2022-08-02,58.58,58.58,,,OK,
MTG,MTG,2007-12-07,2007-12-14,small,8.0,8.0,3.0,14.0,1.0,2007-12-10,2007-12-12,32.74,32.74,,,OK,
MTG,MTG,2009-07-24,2009-07-27,small,43.0,16.0,14.0,16.0,2.0,2009-07-30; 2009-08-07,2009-08-03; 2009-08-11,6.88; 8.84,8.84,,,OK,
MTG,MTG,2009-09-09,2009-09-28,small,51.0,6.0,5.0,15.0,1.0,2009-09-11,2009-09-15,9.94,9.94,,,OK,
MTG,MTG,2009-12-16,2010-01-07,small,17.0,12.0,9.0,16.0,3.0,2009-12-22; 2010-01-12; 2010-01-26,2009-12-24; 2010-01-14; 2010-01-28,6.37; 7.45; 7.17,7.17,,,OK,
MTG,MTG,2010-02-18,2010-04-27,small,12.0,11.0,5.0,14.0,4.0,2010-02-23; 2010-03-10; 2010-04-05; 2010-04-16,2010-02-25; 2010-03-12; 2010-04-07; 2010-04-20,8.39; 9.05; 12.2; 13.8,13.8,,,OK,
MTG,MTG,2010-07-29,2010-08-02,small,25.0,13.0,13.0,16.0,1.0,2010-09-14,2010-09-16,9.24,9.24,,,OK,
MTG,MTG,2010-10-15,2010-10-28,mid,4.0,3.0,2.0,13.0,1.0,2010-10-14,2010-10-18,10.9,10.9,,,OK,
MTG,MTG,2011-01-19,2011-01-21,mid,7.0,5.0,5.0,9.0,1.0,2011-02-11,2011-02-15,10.42,10.42,,,OK,
MTG,MTG,2011-12-07,2012-03-22,small,14.0,12.0,2.0,16.0,5.0,2011-12-09; 2011-12-22; 2012-01-13; 2012-02-09; 2012-03-21,2011-12-13; 2011-12-27; 2012-01-18; 2012-02-13; 2012-03-23,3.92; 3.99; 4.61; 4.905; 5.1462,5.1462,,,OK,
MTG,MTG,2012-10-17,2012-10-19,small,7.0,6.0,6.0,7.0,1.0,2012-10-18,2012-10-22,2.17,2.17,,,OK,
MTG,MTG,2013-01-08,2013-01-24,small,15.0,8.0,6.0,10.0,3.0,2013-01-07; 2013-01-23; 2013-03-06,2013-01-09; 2013-01-25; 2013-03-08,3.22; 3.33; 6.19,6.19,,,OK,
MTG,MTG,2013-03-05,2013-06-21,small,13.0,2.0,1.0,7.0,4.0,2013-04-09; 2013-05-15; 2013-06-19; 2013-07-26,2013-04-11; 2013-05-17; 2013-06-21; 2013-07-30,5.78; 6.6; 6.55; 7.6901,7.6901,,,OK,
MTH,MTH,2008-02-28,2008-04-21,small,36.0,16.0,3.0,16.0,3.0,2008-02-26; 2008-03-26; 2008-04-03,2008-02-28; 2008-03-28; 2008-04-07,9.15; 10.6495; 12.245,12.245,,,OK,
MTH,MTH,2008-08-07,2008-09-26,small,96.0,12.0,4.0,15.0,5.0,2008-08-11; 2008-08-25; 2008-09-02; 2008-09-19; 2008-11-04,2008-08-13; 2008-08-27; 2008-09-04; 2008-09-23; 2008-11-06,11.975; 11.625; 12.465; 14.745; 8.835,8.835,,,OK,
MTH,MTH,2012-06-04,2012-06-05,small,11.0,5.0,5.0,7.0,2.0,2012-07-05; 2012-07-10,2012-07-09; 2012-07-12,17.725; 17.875,17.875,,,OK,
MTLQQ^11,MTLQQ,2008-02-11,2008-02-14,,,,,,0.0,,,,,,,no_daily_bars,False
MTLQQ^11,MTLQQ,2008-05-01,2008-05-14,,,,,,0.0,,,,,,,no_daily_bars,False
MTL^22,MTL,2007-10-16,2008-01-14,mid,16.0,4.0,1.0,4.0,4.0,2007-10-15; 2007-10-29; 2007-12-10; 2007-12-27,2007-10-17; 2007-10-31; 2007-12-12; 2007-12-31,50.2667; 59.3333; 69.2; 71.3067,71.3067,,,OK,
MTL^22,MTL,2008-02-25,2008-06-12,large_plus,7.0,1.0,1.0,4.0,5.0,2008-02-28; 2008-03-14; 2008-04-10; 2008-04-22; 2008-05-19,2008-03-03; 2008-03-18; 2008-04-14; 2008-04-24; 2008-05-21,93.6533; 95.1; 101.3333; 110.0; 117.3267,117.3267,,,OK,
MTL^22,MTL,2009-05-20,2009-06-11,mid,114.0,13.0,4.0,15.0,2.0,2009-05-20; 2009-06-01,2009-05-22; 2009-06-03,20.0; 25.38,25.38,,,OK,
MTL^22,MTL,2009-08-03,2009-12-01,mid,21.0,1.0,1.0,15.0,7.0,2009-08-03; 2009-08-25; 2009-09-16; 2009-09-23; 2009-10-15; 2009-10-21; 2009-11-18,2009-08-05; 2009-08-27; 2009-09-18; 2009-09-25; 2009-10-19; 2009-10-23; 2009-11-20,23.78; 27.42; 33.18; 35.54; 43.76; 44.1; 44.58,44.58,,,OK,
MTL^22,MTL,2010-01-21,2010-02-25,large_plus,1.0,1.0,1.0,2.0,4.0,2010-01-19; 2010-02-22; 2010-03-08; 2010-04-05,2010-01-21; 2010-02-24; 2010-03-10; 2010-04-07,53.26; 49.98; 53.44; 62.5,62.5,,,OK,
MTL^22,MTL,2012-07-03,2012-10-02,mid,4.0,4.0,2.0,9.0,3.0,2012-08-07; 2012-09-14; 2012-10-18,2012-08-09; 2012-09-18; 2012-10-22,14.48; 16.68; 14.64,14.64,,,OK,
MTN,MTN,2011-10-07,2011-10-11,small,19.0,8.0,8.0,11.0,2.0,2011-10-24; 2011-10-28,2011-10-26; 2011-11-01,45.56; 48.13,48.13,,,OK,
MTOR^22,MTOR,2005-11-16,2005-11-17,,,,,,0.0,,,,,,,no_pivot_yet,False
MTOR^22,MTOR,2008-08-26,2008-09-17,,,,,,0.0,,,,,,,no_pivot_yet,False
MTOR^22,MTOR,2009-07-31,2009-11-20,,,,,,0.0,,,,,,,no_pivot_yet,False
MTOR^22,MTOR,2010-05-06,2010-05-18,,,,,,0.0,,,,,,,no_pivot_yet,False
MTOR^22,MTOR,2018-02-13,2018-02-20,,,,,,0.0,,,,,,,no_pivot_yet,False
MTPLF,MTPLF,2025-05-30,2025-06-30,mid,51.0,4.0,1.0,4.0,1.0,2025-06-18,2025-06-23,13.33,13.33,,,OK,
MTRN,MTRN,2007-04-26,2007-05-01,small,17.0,8.0,8.0,10.0,3.0,2007-04-25; 2007-05-23; 2007-05-31,2007-04-27; 2007-05-25; 2007-06-04,61.82; 54.54; 55.77,55.77,,,OK,
MTSI,MTSI,2015-02-06,2015-02-11,small,35.0,10.0,8.0,10.0,2.0,2015-03-03; 2015-03-25,2015-03-05; 2015-03-27,36.0; 39.52,39.52,,,OK,
MTSI,MTSI,2016-12-16,2016-12-20,mid,26.0,12.0,9.0,12.0,2.0,2017-01-18; 2017-01-25,2017-01-20; 2017-01-27,48.17; 49.78,49.78,,,OK,
MTSI,MTSI,2018-11-27,2018-12-04,small,18.0,16.0,12.0,16.0,2.0,2018-12-03; 2019-01-16,2018-12-06; 2019-01-18,18.815; 17.02,17.02,,,OK,
MTSI,MTSI,2025-11-21,2025-11-25,large_plus,19.0,15.0,6.0,15.0,1.0,2025-12-09,2025-12-11,190.9475,190.9475,,,OK,
MTSI,MTSI,2026-02-18,2026-02-23,large_plus,42.0,16.0,16.0,16.0,3.0,2026-02-20; 2026-02-25; 2026-03-02,2026-02-24; 2026-02-27; 2026-03-04,251.27; 256.12; 258.98,258.98,,,OK,
MTTR^25,MTTR,2024-04-30,2024-05-09,,,,,,0.0,,,,,,,no_pivot_yet,False
MTUS,MTUS,2016-12-16,2016-12-22,small,33.0,11.0,10.0,12.0,1.0,2017-02-01,2017-02-03,17.47,17.47,,,OK,
MTUS,MTUS,2017-03-02,2017-03-14,small,27.0,7.0,6.0,12.0,2.0,2017-03-01; 2017-04-05,2017-03-03; 2017-04-07,23.0; 20.8,20.8,,,OK,
MTUS,MTUS,2021-04-22,2021-05-25,small,48.0,16.0,10.0,16.0,4.0,2021-04-26; 2021-05-10; 2021-05-18; 2021-06-14,2021-04-28; 2021-05-12; 2021-05-20; 2021-06-16,13.59; 15.5; 16.06; 16.57,16.57,,,OK,
MTUS,MTUS,2022-03-15,2022-06-09,small,93.0,16.0,9.0,16.0,5.0,2022-03-24; 2022-04-20; 2022-05-18; 2022-05-31; 2022-06-08,2022-03-28; 2022-04-22; 2022-05-20; 2022-06-02; 2022-06-10,24.1; 24.9899; 22.79; 24.8; 26.225,26.225,,,OK,
MTW,MTW,2009-11-02,2009-11-18,small,30.0,14.0,14.0,15.0,1.0,2009-12-24,2009-12-29,41.76,41.76,,,OK,
MTW,MTW,2010-01-19,2010-01-28,small,38.0,12.0,9.0,16.0,2.0,2010-01-15; 2010-02-17,2010-01-20; 2010-02-19,58.4128; 51.4,51.4,,,OK,
MTW,MTW,2010-04-28,2010-04-30,mid,16.0,12.0,12.0,12.0,1.0,2010-04-26,2010-04-28,65.72,65.72,,,OK,
MTW,MTW,2011-12-09,2011-12-12,small,20.0,13.0,13.0,16.0,1.0,2012-01-20,2012-01-24,49.92,49.92,,,OK,
MTW,MTW,2012-07-10,2012-08-15,small,27.0,12.0,7.0,15.0,3.0,2012-08-01; 2012-08-21; 2012-09-14,2012-08-03; 2012-08-23; 2012-09-18,54.8; 53.96; 61.76,61.76,,,OK,
MTW,MTW,2012-11-07,2012-11-09,small,14.0,8.0,7.0,8.0,3.0,2012-12-05; 2012-12-12; 2012-12-19,2012-12-07; 2012-12-14; 2012-12-21,60.92; 63.2; 64.12,64.12,,,OK,
MTW,MTW,2016-02-18,2016-02-19,mid,19.0,10.0,10.0,13.0,2.0,2016-02-23; 2016-03-03,2016-02-25; 2016-03-07,64.28; 69.6,69.6,,,OK,
MTW,MTW,2017-02-06,2017-02-13,,,,,,0.0,,,,,,,no_pivot_yet,False
MTZ,MTZ,2012-08-07,2012-08-14,small,16.0,7.0,4.0,8.0,3.0,2012-08-03; 2012-08-20; 2012-09-21,2012-08-07; 2012-08-22; 2012-09-25,18.88; 19.95; 20.8,20.8,,,OK,
MTZ,MTZ,2015-10-16,2015-10-21,small,27.0,11.0,10.0,16.0,1.0,2015-11-05,2015-11-09,19.1,19.1,,,OK,
MTZ,MTZ,2026-03-11,2026-03-13,large_plus,24.0,12.0,7.0,12.0,3.0,2026-03-25; 2026-04-14; 2026-04-23,2026-03-27; 2026-04-16; 2026-04-27,328.69; 371.62; 388.565,388.565,,,OK,
MTZ,MTZ,2026-07-10,2026-07-13,large_plus,35.0,14.0,14.0,15.0,1.0,2026-08-17,2026-08-19,311.0768,311.0768,,,OK,
MU,MU,2008-02-25,2008-02-28,mid,19.0,16.0,12.0,16.0,2.0,2008-02-21; 2008-02-27,2008-02-25; 2008-02-29,7.92; 8.13,8.13,,,OK,
MU,MU,2009-01-23,2009-02-05,mid,48.0,13.0,10.0,15.0,2.0,2009-02-09; 2009-03-18,2009-02-11; 2009-03-20,4.4; 3.89,3.89,,,OK,
MU,MU,2009-04-02,2009-04-16,mid,144.0,14.0,14.0,15.0,3.0,2009-04-03; 2009-04-17; 2009-05-06,2009-04-07; 2009-04-21; 2009-05-08,4.66; 5.1; 5.64,5.64,,,OK,
MU,MU,2009-06-02,2009-06-23,mid,53.0,10.0,2.0,10.0,2.0,2009-06-01; 2009-06-10,2009-06-03; 2009-06-12,5.41; 5.93,5.93,,,OK,
MU,MU,2009-10-16,2009-10-23,mid,6.0,6.0,3.0,6.0,2.0,2009-11-16; 2009-12-03,2009-11-18; 2009-12-07,7.78; 8.84,8.84,,,OK,
MU,MU,2010-06-30,2010-07-02,,,,,,0.0,,,,,,,no_pivot_yet,False
MU,MU,2011-09-22,2011-09-27,mid,15.0,13.0,13.0,15.0,1.0,2011-10-28,2011-11-01,5.9,5.9,,,OK,
MU,MU,2011-11-16,2011-12-28,mid,24.0,16.0,3.0,16.0,5.0,2011-11-17; 2011-12-22; 2012-01-10; 2012-01-23; 2012-02-08,2011-11-21; 2011-12-27; 2012-01-12; 2012-01-25; 2012-02-10,7.0; 6.55; 7.44; 8.06; 8.23,8.23,,,OK,
MU,MU,2012-07-17,2012-07-19,mid,7.0,7.0,5.0,7.0,2.0,2012-07-31; 2012-08-07,2012-08-02; 2012-08-09,6.5; 6.98,6.98,,,OK,
MU,MU,2015-10-20,2015-10-27,large_plus,8.0,7.0,4.0,7.0,2.0,2015-11-04; 2015-12-01,2015-11-06; 2015-12-03,18.05; 16.63,16.63,,,OK,
MU,MU,2016-03-09,2016-03-10,large_plus,13.0,12.0,10.0,12.0,1.0,2016-04-18,2016-04-20,11.1,11.1,,,OK,
MU,MU,2018-03-27,2018-03-29,,,,,,0.0,,,,,,,no_pivot_yet,False
MU,MU,2021-03-04,2021-03-24,large_plus,34.0,10.0,7.0,14.0,1.0,2021-04-12,2021-04-14,96.96,96.96,,,OK,
MU,MU,2022-10-27,2022-10-28,large_plus,3.0,3.0,3.0,6.0,1.0,2022-11-15,2022-11-17,64.44,64.44,,,OK,
MU,MU,2025-11-17,2025-12-18,large_plus,23.0,7.0,7.0,10.0,2.0,2025-11-17; 2026-01-13,2025-11-19; 2026-01-15,260.58; 351.23,351.23,,,OK,
MU,MU,2026-02-03,2026-03-25,large_plus,39.0,5.0,3.0,7.0,3.0,2026-01-30; 2026-03-18; 2026-04-27,2026-02-03; 2026-03-20; 2026-04-29,455.5; 471.34; 531.36,531.36,,,OK,
MU,MU,2026-05-12,2026-07-09,large_plus,68.0,7.0,2.0,9.0,5.0,2026-05-11; 2026-06-03; 2026-06-22; 2026-06-25; 2026-08-17,2026-05-13; 2026-06-05; 2026-06-24; 2026-06-29; 2026-08-19,818.67; 1089.29; 1213.56; 1255.0; 1036.13,1036.13,,,OK,
MUFG,MUFG,2008-09-26,2008-10-09,,,,,,0.0,,,,,,,no_pivot_yet,False
MUR,MUR,2016-03-29,2016-05-11,mid,39.0,14.0,12.0,16.0,4.0,2016-04-13; 2016-04-28; 2016-05-26; 2016-06-08,2016-04-15; 2016-05-02; 2016-05-31; 2016-06-10,29.513; 37.48; 32.09; 33.51,33.51,,,OK,
MUR,MUR,2016-07-05,2016-07-22,mid,8.0,7.0,4.0,7.0,3.0,2016-07-01; 2016-07-13; 2016-08-18,2016-07-06; 2016-07-15; 2016-08-22,33.2; 33.35; 30.49,30.49,,,OK,
MUR,MUR,2019-09-24,2019-10-03,mid,22.0,15.0,7.0,15.0,2.0,2019-10-23; 2019-11-07,2019-10-25; 2019-11-11,20.5; 25.275,25.275,,,OK,
MUR,MUR,2021-05-12,2021-05-27,mid,55.0,9.0,9.0,15.0,3.0,2021-05-12; 2021-06-02; 2021-06-25,2021-05-14; 2021-06-04; 2021-06-29,21.72; 24.9; 25.97,25.97,,,OK,
MUR,MUR,2022-01-21,2022-03-15,mid,40.0,11.0,6.0,15.0,4.0,2022-02-04; 2022-03-08; 2022-03-25; 2022-04-18,2022-02-08; 2022-03-10; 2022-03-29; 2022-04-20,35.315; 39.41; 43.2; 44.63,44.63,,,OK,
MUSA.1^05,MUSA,2005-03-08,2005-03-18,,,,,,0.0,,,,,,,no_pivot_yet,False
MUX,MUX,2010-12-08,2011-01-12,small,12.0,5.0,5.0,14.0,2.0,2011-01-03; 2011-02-22,2011-01-05; 2011-02-24,8.32; 7.64,7.64,,,OK,
MUX,MUX,2011-02-28,2011-04-29,small,26.0,16.0,8.0,16.0,5.0,2011-03-07; 2011-03-24; 2011-04-08; 2011-04-20; 2011-06-02,2011-03-09; 2011-03-28; 2011-04-12; 2011-04-25; 2011-06-06,8.41; 9.0; 9.87; 9.66; 7.35,7.35,,,OK,
MUX,MUX,2011-07-27,2011-08-04,small,20.0,13.0,12.0,15.0,2.0,2011-07-25; 2011-09-08,2011-07-27; 2011-09-12,7.18; 6.49,6.49,,,OK,
MUX,MUX,2012-01-25,2012-03-07,small,36.0,15.0,11.0,16.0,2.0,2012-01-31; 2012-04-02,2012-02-02; 2012-04-04,61.7; 46.6,46.6,,,OK,
MUX,MUX,2012-09-21,2012-10-03,small,24.0,7.0,6.0,11.0,4.0,2012-09-21; 2012-10-01; 2012-10-05; 2012-11-01,2012-09-25; 2012-10-03; 2012-10-09; 2012-11-05,48.7; 48.9; 49.0; 49.4,49.4,,,OK,
MUX,MUX,2016-06-17,2016-08-15,small,33.0,5.0,1.0,6.0,4.0,2016-06-16; 2016-07-11; 2016-08-18; 2016-09-22,2016-06-20; 2016-07-13; 2016-08-22; 2016-09-26,37.65; 49.2; 48.1; 42.5,42.5,,,OK,
MUX,MUX,2017-01-05,2017-02-24,small,15.0,13.0,11.0,16.0,3.0,2017-01-17; 2017-01-24; 2017-02-08,2017-01-19; 2017-01-26; 2017-02-10,40.2; 41.4; 44.3,44.3,,,OK,
MUX,MUX,2024-04-25,2024-05-01,small,15.0,7.0,7.0,12.0,2.0,2024-04-26; 2024-05-30,2024-04-30; 2024-06-03,12.5; 12.45,12.45,,,OK,
MUX,MUX,2026-02-09,2026-03-03,small,64.0,14.0,10.0,15.0,1.0,2026-02-27,2026-03-03,28.7,28.7,,,OK,
MVIS,MVIS,2020-07-17,2020-08-05,small,111.0,15.0,12.0,15.0,2.0,2020-07-17; 2020-09-15,2020-07-21; 2020-09-17,51.75; 27.0,27.0,,,OK,
MVIS,MVIS,2020-10-09,2020-10-29,small,61.0,5.0,4.0,7.0,1.0,2020-10-09,2020-10-13,43.35,43.35,,,OK,
MVIS,MVIS,2020-12-15,2020-12-28,small,161.0,16.0,6.0,16.0,3.0,2020-12-22; 2021-01-15; 2021-01-26,2020-12-24; 2021-01-20; 2021-01-28,146.064; 112.2; 127.2,127.2,,,OK,
MVIS,MVIS,2021-02-08,2021-06-23,small,270.0,15.0,1.0,15.0,4.0,2021-02-16; 2021-04-27; 2021-06-07; 2021-06-10,2021-02-18; 2021-04-29; 2021-06-09; 2021-06-14,362.7; 420.0; 351.9; 370.3485,370.3485,,,OK,
MVIS,MVIS,2022-07-19,2022-08-10,small,87.0,15.0,5.0,15.0,1.0,2022-08-04,2022-08-08,89.4,89.4,,,OK,
MVIS,MVIS,2023-06-01,2023-06-15,small,36.0,14.0,6.0,14.0,1.0,2023-06-07,2023-06-09,123.0,123.0,,,OK,
MVST,MVST,2023-07-28,2023-08-10,small,53.0,13.0,6.0,13.0,1.0,2023-08-01,2023-08-03,2.91,2.91,,,OK,
MVST,MVST,2024-12-09,2025-01-17,small,76.0,12.0,2.0,15.0,3.0,2024-12-30; 2025-01-10; 2025-02-19,2025-01-02; 2025-01-14; 2025-02-21,2.86; 2.87; 2.42,2.42,,,OK,
