ticker,revised_ticker,first_qualifying_date,rank_that_day,population_that_day,hh_date,hh_price,pivot_kind,pullback_date,resistance_confirmed_date,suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
FSLR,FSLR,8/7/2012,3,123,8/9/2012,22.12,HL,8/15/2012,8/17/2012,22.12,,,OK,
FSLR,FSLR,8/7/2012,3,123,8/28/2012,26.31,LH,9/14/2012,9/18/2012,24.93,,,OK,
FSLR,FSLR,8/22/2012,1,52,8/28/2012,26.31,HL,9/26/2012,9/28/2012,24.93,,,OK,
FSLR,FSLR,8/22/2012,1,52,8/28/2012,26.31,LH,9/27/2012,10/1/2012,24.33,,,OK,
FSLR,FSLR,4/29/2013,2,58,4/30/2013,47.46,HL,5/2/2013,5/6/2013,47.46,,,OK,
FSLR,FSLR,4/29/2013,2,58,5/13/2013,52.69,HL,5/16/2013,5/20/2013,52.69,,,OK,
FSLR,FSLR,4/29/2013,2,58,5/21/2013,59,HL,5/23/2013,5/28/2013,59,,,OK,
FSLR,FSLR,4/29/2013,2,58,5/21/2013,59,LH,5/30/2013,6/3/2013,56.75,,,OK,
FSLR,FSLR,4/29/2013,2,58,5/21/2013,59,HL,6/5/2013,6/7/2013,56.75,,,OK,
FSLR,FSLR,4/29/2013,2,58,5/21/2013,59,LH,6/10/2013,6/12/2013,56.7,,,OK,
FSLR,FSLR,4/3/2014,4,178,3/24/2014,74.84,HL,4/7/2014,4/9/2014,74.84,,,OK,
FSLR,FSLR,4/3/2014,4,178,3/24/2014,74.84,LH,4/9/2014,4/11/2014,74.18,,,OK,
FSLR,FSLR,4/3/2014,4,178,3/24/2014,74.84,LH,4/23/2014,4/25/2014,72.41,,,OK,
FSLR,FSLR,4/3/2014,4,178,3/24/2014,74.84,HL,4/28/2014,4/30/2014,72.41,,,OK,
FSLR,FSLR,4/3/2014,4,178,3/24/2014,74.84,LH,5/1/2014,5/5/2014,70,,,OK,
FSLY,FSLY,9/3/2019,2,172,9/5/2019,35.2482,HL,9/10/2019,9/12/2019,35.2482,,,OK,
FSLY,FSLY,9/3/2019,2,172,9/5/2019,35.2482,LH,9/11/2019,9/13/2019,33.8,,,OK,
FSLY,FSLY,9/3/2019,2,172,9/5/2019,35.2482,HL,9/13/2019,9/17/2019,33.8,,,OK,
FSLY,FSLY,9/3/2019,2,172,9/5/2019,35.2482,LH,10/8/2019,10/10/2019,27.07,,,OK,
FSLY,FSLY,9/3/2019,2,172,9/5/2019,35.2482,HL,10/16/2019,10/18/2019,27.07,,,OK,
FSLY,FSLY,9/10/2019,3,187,9/5/2019,35.2482,LH,10/17/2019,10/21/2019,23.89,,,OK,
FSLY,FSLY,9/16/2019,3,205,9/5/2019,35.2482,LH,10/25/2019,10/29/2019,21.8,,,OK,
FSLY,FSLY,9/18/2019,5,212,9/5/2019,35.2482,HL,10/30/2019,11/1/2019,21.8,,,OK,
FSLY,FSLY,4/13/2020,20,1778,4/20/2020,25.23,HL,4/21/2020,4/23/2020,25.23,,,OK,
FSLY,FSLY,4/13/2020,20,1778,4/20/2020,25.23,LH,4/28/2020,4/30/2020,24.04,,,OK,
FSLY,FSLY,4/14/2020,30,1652,5/22/2020,45.53,HL,5/27/2020,5/29/2020,45.53,,,OK,
FSLY,FSLY,6/1/2020,13,711,6/3/2020,50.49,HL,6/9/2020,6/11/2020,50.49,,,OK,
FSLY,FSLY,6/1/2020,13,711,6/3/2020,50.49,LH,6/10/2020,6/12/2020,49.7992,,,OK,
FSLY,FSLY,6/1/2020,13,711,6/29/2020,89.05,HL,7/6/2020,7/8/2020,89.05,,,OK,
FSLY,FSLY,6/25/2020,11,842,7/9/2020,102.95,LH,7/21/2020,7/23/2020,87.7,,,OK,
FSLY,FSLY,6/25/2020,11,842,7/9/2020,102.95,HL,7/24/2020,7/28/2020,87.7,,,OK,
FSLY,FSLY,7/8/2020,11,589,8/5/2020,117.79,LH,8/13/2020,8/17/2020,81.82,,,OK,
FSLY,FSLY,7/8/2020,11,589,8/5/2020,117.79,HL,8/17/2020,8/19/2020,81.82,,,OK,
FSLY,FSLY,2/16/2023,7,311,2/16/2023,17.18,HL,2/27/2023,3/1/2023,17.18,,,OK,
FSLY,FSLY,2/16/2023,7,311,2/16/2023,17.18,HL,3/2/2023,3/6/2023,17.18,,,OK,
FSLY,FSLY,2/16/2023,7,311,2/16/2023,17.18,LH,3/7/2023,3/9/2023,15.65,,,OK,
FSLY,FSLY,3/14/2023,5,416,3/31/2023,18.08,HL,4/10/2023,4/12/2023,18.08,,,OK,
FSLY,FSLY,3/14/2023,5,416,3/31/2023,18.08,LH,4/12/2023,4/14/2023,17.4797,,,OK,
FSLY,FSLY,3/14/2023,5,416,3/31/2023,18.08,HL,4/17/2023,4/19/2023,17.4797,,,OK,
FSLY,FSLY,3/14/2023,5,416,3/31/2023,18.08,LH,4/24/2023,4/26/2023,17.11,,,OK,
FSLY,FSLY,2/12/2026,11,840,2/19/2026,20.27,HL,2/24/2026,2/26/2026,20.27,,,OK,
FSLY,FSLY,2/12/2026,11,840,3/4/2026,21.75,HL,3/9/2026,3/11/2026,21.75,,,OK,
FSLY,FSLY,2/12/2026,11,840,3/13/2026,25.79,HL,3/17/2026,3/19/2026,25.79,,,OK,
FSLY,FSLY,2/17/2026,7,873,3/25/2026,30.95,HL,3/30/2026,4/1/2026,30.95,,,OK,
FSLY,FSLY,3/10/2026,6,847,4/8/2026,34.82,LH,4/22/2026,4/24/2026,27.35,,,OK,
FSLY,FSLY,3/16/2026,15,826,4/8/2026,34.82,HL,4/27/2026,4/29/2026,27.35,,,OK,
FSLY,FSLY,3/16/2026,15,826,4/8/2026,34.82,LH,4/28/2026,4/30/2026,26.88,,,OK,
FSLY,FSLY,3/23/2026,14,675,4/8/2026,34.82,HL,4/30/2026,5/4/2026,26.88,,,OK,
FSM,FSM,8/5/2019,2,206,7/25/2019,4.24,HL,8/1/2019,8/5/2019,4.24,,,OK,
FSM,FSM,8/5/2019,2,206,8/7/2019,4.5921,LH,8/20/2019,8/22/2019,3.87,,,OK,
FSM,FSM,8/5/2019,2,206,8/7/2019,4.5921,LH,8/28/2019,8/30/2019,4.37,,,OK,
FSM,FSM,8/5/2019,2,206,8/7/2019,4.5921,LH,9/4/2019,9/6/2019,4.39,,,OK,
FSM,FSM,8/12/2019,6,282,8/7/2019,4.5921,LH,9/24/2019,9/26/2019,3.7,,,OK,
FSM,FSM,4/10/2025,15,1362,4/21/2025,6.78,HL,4/23/2025,4/25/2025,6.78,,,OK,
FSM,FSM,4/10/2025,15,1362,4/21/2025,6.78,HL,5/2/2025,5/6/2025,6.78,,,OK,
FSP,FSP,12/8/2008,12,1341,12/8/2008,13.48,HL,12/12/2008,12/16/2008,13.48,,,OK,
FSP,FSP,12/8/2008,12,1341,12/18/2008,13.73,HL,12/22/2008,12/24/2008,13.73,,,OK,
FSYS^16,FSYS,7/15/2008,14,707,6/23/2008,41.8999,LH,7/17/2008,7/21/2008,38.39,,,OK,
FSYS^16,FSYS,7/15/2008,14,707,6/23/2008,41.8999,HL,7/18/2008,7/22/2008,38.39,,,OK,
FSYS^16,FSYS,7/15/2008,14,707,7/23/2008,42.42,LH,7/30/2008,8/1/2008,38.63,,,OK,
FSYS^16,FSYS,7/15/2008,14,707,7/23/2008,42.42,HL,8/5/2008,8/7/2008,38.63,,,OK,
FSYS^16,FSYS,7/15/2008,14,707,8/13/2008,59.64,HL,8/18/2008,8/20/2008,59.64,,,OK,
FSYS^16,FSYS,8/8/2008,12,655,8/19/2008,61.24,LH,9/4/2008,9/8/2008,57.47,,,OK,
FSYS^16,FSYS,8/8/2008,12,655,8/19/2008,61.24,LH,9/12/2008,9/16/2008,55.27,,,OK,
FSYS^16,FSYS,8/19/2008,7,531,8/19/2008,61.24,LH,9/22/2008,9/24/2008,53.584,,,OK,
FSYS^16,FSYS,11/5/2009,8,357,11/18/2009,52.53,HL,11/20/2009,11/24/2009,52.53,,,OK,
FSYS^16,FSYS,11/5/2009,8,357,11/18/2009,52.53,HL,11/27/2009,12/1/2009,52.53,,,OK,
FSYS^16,FSYS,11/5/2009,8,357,11/18/2009,52.53,LH,12/1/2009,12/3/2009,51.81,,,OK,
FSYS^16,FSYS,11/5/2009,8,357,11/18/2009,52.53,HL,12/7/2009,12/9/2009,51.81,,,OK,
FSYS^16,FSYS,11/5/2009,8,357,11/18/2009,52.53,LH,12/8/2009,12/10/2009,50.76,,,OK,
FTCHQ,FTCHQ,,,,,,,,,,,,no_pivot_yet,FALSE
FTDR,FTDR,1/2/2019,9,437,12/31/2018,27.08,HL,1/3/2019,1/7/2019,27.08,,,OK,
FTDR,FTDR,1/2/2019,9,437,1/8/2019,28.5,HL,1/14/2019,1/16/2019,28.5,,,OK,
FTDR,FTDR,1/2/2019,9,437,1/17/2019,28.98,HL,1/22/2019,1/24/2019,28.98,,,OK,
FTDR,FTDR,1/7/2019,5,384,1/31/2019,30.2899,LH,2/14/2019,2/19/2019,29,,,OK,
FTEK,FTEK,11/30/2020,2,407,11/24/2020,7.04,HL,12/2/2020,12/4/2020,7.04,,,OK,
FTEK,FTEK,11/30/2020,2,407,11/24/2020,7.04,LH,12/3/2020,12/7/2020,4.53,,,OK,
FTEK,FTEK,11/30/2020,2,407,11/24/2020,7.04,HL,12/7/2020,12/9/2020,4.53,,,OK,
FTEK,FTEK,11/30/2020,2,407,11/24/2020,7.04,HL,12/14/2020,12/16/2020,4.53,,,OK,
FTEK,FTEK,11/30/2020,2,407,11/24/2020,7.04,LH,12/15/2020,12/17/2020,4.45,,,OK,
FTEK,FTEK,11/30/2020,2,407,12/23/2020,5.52,HL,1/4/2021,1/6/2021,5.52,,,OK,
FTEK,FTEK,12/7/2020,1,370,1/13/2021,6.44,HL,1/15/2021,1/20/2021,6.44,,,OK,
FTEK,FTEK,12/11/2020,3,421,1/13/2021,6.44,HL,1/21/2021,1/25/2021,6.44,,,OK,
FTK,FTK,8/27/2007,4,715,8/8/2007,216.534,HL,8/24/2007,8/28/2007,195.18,,,OK,
FTK,FTK,8/27/2007,4,715,8/28/2007,238.8,HL,8/30/2007,9/4/2007,238.8,,,OK,
FTK,FTK,8/27/2007,4,715,8/28/2007,238.8,LH,9/5/2007,9/7/2007,237.78,,,OK,
FTK,FTK,8/27/2007,4,715,9/24/2007,282,HL,9/27/2007,10/1/2007,282,,,OK,
FTK,FTK,3/12/2008,9,408,2/27/2008,152.4,HL,3/10/2008,3/12/2008,152.4,,,OK,
FTK,FTK,3/12/2008,9,408,2/27/2008,152.4,LH,3/14/2008,3/18/2008,134.2194,,,OK,
FTK,FTK,3/12/2008,9,408,2/27/2008,152.4,LH,3/28/2008,4/1/2008,97.8,,,OK,
FTK,FTK,3/12/2008,9,408,2/27/2008,152.4,HL,3/31/2008,4/2/2008,97.8,,,OK,
FTK,FTK,3/12/2008,9,408,4/8/2008,107.4,HL,4/16/2008,4/18/2008,107.4,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,HL,2/2/2011,2/4/2011,44.52,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,LH,2/7/2011,2/9/2011,43.08,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,HL,2/10/2011,2/14/2011,43.08,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,LH,2/15/2011,2/17/2011,42.9,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,LH,2/18/2011,2/23/2011,42.96,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,LH,2/28/2011,3/2/2011,41.4,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,HL,3/2/2011,3/4/2011,41.4,,,OK,
FTK,FTK,1/27/2011,2,68,1/28/2011,44.52,LH,3/7/2011,3/9/2011,40.38,,,OK,
FTK,FTK,11/25/2011,5,214,12/7/2011,63.42,HL,12/14/2011,12/16/2011,63.42,,,OK,
FTK,FTK,12/5/2011,2,104,1/11/2012,78.78,HL,1/12/2012,1/17/2012,78.78,,,OK,
FTK,FTK,7/23/2015,3,142,7/23/2015,111.84,HL,7/29/2015,7/31/2015,111.84,,,OK,
FTK,FTK,7/23/2015,3,142,8/6/2015,112.8,HL,8/11/2015,8/13/2015,112.8,,,OK,
FTK,FTK,7/23/2015,3,142,8/6/2015,112.8,LH,8/13/2015,8/17/2015,110.9964,,,OK,
FTK,FTK,8/6/2015,3,242,9/3/2015,130.32,HL,9/11/2015,9/15/2015,130.32,,,OK,
FTK,FTK,8/6/2015,3,242,9/3/2015,130.32,LH,9/16/2015,9/18/2015,121.32,,,OK,
FTK,FTK,5/23/2016,3,195,5/17/2016,69.9588,HL,5/19/2016,5/23/2016,69.9588,,,OK,
FTK,FTK,5/23/2016,3,195,5/25/2016,79.2,HL,5/27/2016,6/1/2016,79.2,,,OK,
FTK,FTK,5/23/2016,3,195,5/25/2016,79.2,HL,6/2/2016,6/6/2016,79.2,,,OK,
FTK,FTK,5/23/2016,3,195,6/8/2016,81.9,HL,6/14/2016,6/16/2016,81.9,,,OK,
FTK,FTK,5/23/2016,3,195,6/8/2016,81.9,LH,6/15/2016,6/17/2016,78.84,,,OK,
FTK,FTK,8/5/2026,12,658,8/12/2026,39.67,HL,8/26/2026,8/28/2026,39.67,,,OK,
FTK,FTK,8/5/2026,12,658,8/12/2026,39.67,LH,8/27/2026,8/31/2026,24.92,,,OK,
FTNT,FTNT,4/8/2020,37,1895,4/7/2020,22.398,HL,4/13/2020,4/15/2020,22.398,,,OK,
FTNT,FTNT,4/8/2020,37,1895,4/20/2020,22.996,LH,4/29/2020,5/1/2020,21.845,,,OK,
FTNT,FTNT,4/8/2020,37,1895,4/20/2020,22.996,HL,5/1/2020,5/5/2020,21.845,,,OK,
FTNT,FTNT,4/8/2020,37,1895,5/12/2020,28.681,HL,5/13/2020,5/15/2020,28.681,,,OK,
FTO^11,FTO,,,,,,,,,,,,no_pivot_yet,FALSE
FTO^11,FTO,11/10/2008,24,1447,11/5/2008,13.49,HL,11/6/2008,11/10/2008,13.49,,,OK,
FTO^11,FTO,11/10/2008,24,1447,11/5/2008,13.49,LH,11/10/2008,11/12/2008,13.4,,,OK,
FTO^11,FTO,11/10/2008,24,1447,11/14/2008,13.42,LH,11/28/2008,12/2/2008,11.96,,,OK,
FTO^11,FTO,11/10/2008,24,1447,11/14/2008,13.42,HL,12/1/2008,12/3/2008,11.96,,,OK,
FTO^11,FTO,11/10/2008,24,1447,11/14/2008,13.42,HL,12/5/2008,12/9/2008,11.96,,,OK,
FTO^11,FTO,11/10/2008,24,1447,12/11/2008,12.7,HL,12/12/2008,12/16/2008,11.96,,,OK,
FTSV^20,FTSV,12/9/2019,1,135,12/12/2019,42.6,HL,12/18/2019,12/20/2019,42.6,,,OK,
FTSV^20,FTSV,12/18/2019,3,137,1/17/2020,49.5,HL,1/27/2020,1/29/2020,49.5,,,OK,
FTSV^20,FTSV,12/23/2019,3,130,1/17/2020,49.5,HL,1/31/2020,2/4/2020,49.5,,,OK,
FTSV^20,FTSV,12/30/2019,1,117,1/17/2020,49.5,LH,2/11/2020,2/13/2020,45.43,,,OK,
FTSV^20,FTSV,2/28/2020,8,458,3/5/2020,94.73,HL,3/9/2020,3/11/2020,94.73,,,OK,
FTSV^20,FTSV,2/28/2020,8,458,3/10/2020,95.12,LH,3/25/2020,3/27/2020,94.9,,,OK,
FUBO,FUBO,12/22/2020,9,473,12/22/2020,747.48,LH,1/5/2021,1/7/2021,369.24,,,OK,
FUBO,FUBO,12/22/2020,9,473,12/22/2020,747.48,LH,1/13/2021,1/15/2021,484.8,,,OK,
FUBO,FUBO,12/22/2020,9,473,12/22/2020,747.48,HL,1/19/2021,1/21/2021,484.8,,,OK,
FUBO,FUBO,8/16/2022,7,478,8/16/2022,97.6788,HL,9/6/2022,9/8/2022,97.6788,,,OK,
FUBO,FUBO,8/16/2022,7,478,8/16/2022,97.6788,LH,9/15/2022,9/19/2022,62.88,,,OK,
FUBO,FUBO,1/13/2025,4,327,1/7/2025,77.4,HL,1/14/2025,1/16/2025,77.4,,,OK,
FUBO,FUBO,1/13/2025,4,327,1/7/2025,77.4,LH,1/17/2025,1/22/2025,51.6,,,OK,
FUBO,FUBO,1/13/2025,4,327,1/7/2025,77.4,LH,1/24/2025,1/28/2025,49.8,,,OK,
FUBO,FUBO,1/13/2025,4,327,1/7/2025,77.4,LH,1/30/2025,2/3/2025,51.6,,,OK,
FUBO,FUBO,1/13/2025,4,327,2/4/2025,56.52,LH,2/18/2025,2/20/2025,51.24,,,OK,
FUBO,FUBO,1/13/2025,4,327,2/4/2025,56.52,HL,2/20/2025,2/24/2025,51.24,,,OK,
FUBO,FUBO,1/27/2025,4,386,2/24/2025,51.48,LH,3/10/2025,3/12/2025,39.36,,,OK,
FUBO,FUBO,1/27/2025,4,386,2/24/2025,51.48,HL,3/11/2025,3/13/2025,39.36,,,OK,
FULC,FULC,,,,,,,,,,,,no_pivot_yet,FALSE
FULC,FULC,8/10/2021,9,416,9/1/2021,29.9,HL,9/8/2021,9/10/2021,29.9,,,OK,
FULC,FULC,8/10/2021,9,416,9/1/2021,29.9,HL,9/15/2021,9/17/2021,29.9,,,OK,
FULC,FULC,8/13/2021,3,459,9/21/2021,33.0975,HL,9/23/2021,9/27/2021,33.0975,,,OK,
FULC,FULC,8/20/2021,2,490,9/21/2021,33.0975,LH,9/30/2021,10/4/2021,29.12,,,OK,
FULC,FULC,8/31/2021,1,359,9/21/2021,33.0975,LH,10/13/2021,10/15/2021,28.86,,,OK,
FULC,FULC,1/23/2023,4,293,1/13/2023,15,HL,1/20/2023,1/24/2023,15,,,OK,
FULC,FULC,1/23/2023,4,293,1/13/2023,15,LH,1/23/2023,1/25/2023,13.49,,,OK,
FULC,FULC,1/23/2023,4,293,1/13/2023,15,HL,1/25/2023,1/27/2023,13.49,,,OK,
FULC,FULC,1/23/2023,4,293,1/31/2023,14.1,HL,2/7/2023,2/9/2023,14.1,,,OK,
FULC,FULC,1/23/2023,4,293,1/31/2023,14.1,HL,2/13/2023,2/15/2023,14.1,,,OK,
FULC,FULC,1/23/2023,4,293,2/14/2023,13.22,LH,2/23/2023,2/27/2023,13.05,,,OK,
FULC,FULC,1/24/2023,5,290,2/14/2023,13.22,LH,3/8/2023,3/10/2023,6.645,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,6/10/2009,19.47,HL,6/17/2009,6/19/2009,19.47,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,6/10/2009,19.47,LH,6/19/2009,6/23/2009,18.3078,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,6/10/2009,19.47,HL,6/25/2009,6/29/2009,18.3078,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,7/1/2009,21.98,HL,7/2/2009,7/7/2009,21.98,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,7/1/2009,21.98,HL,7/8/2009,7/10/2009,21.98,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,7/1/2009,21.98,HL,7/14/2009,7/16/2009,21.98,,,OK,
FUQI^13,FUQI,6/10/2009,5,350,7/21/2009,24,HL,7/22/2009,7/24/2009,24,,,OK,
FUQI^13,FUQI,6/15/2009,4,355,7/21/2009,24,LH,7/28/2009,7/30/2009,23.95,,,OK,
FUQI^13,FUQI,6/24/2009,8,355,8/3/2009,25.6,HL,8/5/2009,8/7/2009,25.6,,,OK,
FUQI^13,FUQI,7/20/2009,4,155,8/10/2009,30.1,LH,8/25/2009,8/27/2009,28.2,,,OK,
FUQI^13,FUQI,7/20/2009,4,155,8/10/2009,30.1,HL,8/27/2009,8/31/2009,28.2,,,OK,
FUQI^13,FUQI,7/20/2009,4,155,8/10/2009,30.1,LH,9/1/2009,9/3/2009,27.25,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,HL,2/14/2014,2/19/2014,121.97,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,LH,2/19/2014,2/21/2014,113.99,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,HL,2/20/2014,2/24/2014,113.99,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,LH,2/26/2014,2/28/2014,101.48,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,LH,3/11/2014,3/13/2014,95.8499,,,OK,
FURX^14,FURX,2/7/2014,2,162,2/4/2014,121.97,LH,3/18/2014,3/20/2014,95.06,,,OK,
FURX^14,FURX,2/10/2014,1,154,2/4/2014,121.97,LH,3/21/2014,3/25/2014,95.24,,,OK,
FURX^14,FURX,2/21/2014,1,119,3/26/2014,98.23,LH,4/3/2014,4/7/2014,93.9599,,,OK,
FUTU,FUTU,4/19/2021,10,551,4/19/2021,178.18,LH,4/28/2021,4/30/2021,155.4277,,,OK,
FUTU,FUTU,4/19/2021,10,551,4/19/2021,178.18,LH,5/20/2021,5/24/2021,130.32,,,OK,
FUTU,FUTU,4/19/2021,10,551,4/19/2021,178.18,HL,5/24/2021,5/26/2021,130.32,,,OK,
FUTU,FUTU,1/19/2022,8,735,1/20/2022,51.68,HL,1/28/2022,2/1/2022,51.68,,,OK,
FUTU,FUTU,1/19/2022,8,735,1/20/2022,51.68,LH,2/1/2022,2/3/2022,44.48,,,OK,
FUTU,FUTU,1/19/2022,8,735,1/20/2022,51.68,HL,2/3/2022,2/7/2022,44.48,,,OK,
FUTU,FUTU,1/19/2022,8,735,1/20/2022,51.68,HL,2/8/2022,2/10/2022,44.48,,,OK,
FUTU,FUTU,1/19/2022,8,735,2/10/2022,48.34,HL,2/14/2022,2/16/2022,48.34,,,OK,
FUTU,FUTU,1/19/2022,8,735,2/10/2022,48.34,LH,2/17/2022,2/22/2022,47.04,,,OK,
FUTU,FUTU,1/19/2022,8,735,2/10/2022,48.34,LH,2/28/2022,3/2/2022,44.17,,,OK,
FUTU,FUTU,6/8/2022,12,602,6/8/2022,48.15,HL,6/13/2022,6/15/2022,48.15,,,OK,
FUTU,FUTU,6/8/2022,12,602,6/27/2022,57.76,HL,6/30/2022,7/5/2022,57.76,,,OK,
FUTU,FUTU,6/8/2022,12,602,6/27/2022,57.76,LH,7/5/2022,7/7/2022,56.08,,,OK,
FUTU,FUTU,6/8/2022,12,602,6/27/2022,57.76,LH,7/18/2022,7/20/2022,49.16,,,OK,
FUTU,FUTU,11/22/2022,6,523,11/23/2022,56.44,HL,11/28/2022,11/30/2022,56.44,,,OK,
FUTU,FUTU,11/22/2022,6,523,12/5/2022,70.52,HL,12/12/2022,12/14/2022,70.52,,,OK,
FUTU,FUTU,11/22/2022,6,523,12/15/2022,72.2,LH,12/27/2022,12/29/2022,64.9,,,OK,
FUTU,FUTU,12/5/2022,7,360,12/15/2022,72.2,LH,1/13/2023,1/18/2023,53.34,,,OK,
FUVV,FUVV,,,,,,,,,,,,no_pivot_yet,FALSE
FVRR,FVRR,5/19/2020,15,871,5/20/2020,66.7362,HL,5/27/2020,5/29/2020,66.7362,,,OK,
FVRR,FVRR,5/19/2020,15,871,6/3/2020,73.5,HL,6/8/2020,6/10/2020,73.5,,,OK,
FVRR,FVRR,5/19/2020,15,871,6/3/2020,73.5,LH,6/22/2020,6/24/2020,73.41,,,OK,
FVRR,FVRR,5/19/2020,15,871,6/3/2020,73.5,HL,6/24/2020,6/26/2020,73.41,,,OK,
FVRR,FVRR,5/19/2020,15,871,6/25/2020,76.37,HL,6/29/2020,7/1/2020,76.37,,,OK,
FWDI,FWDI,,,,,,,,,,,,no_pivot_yet,FALSE
FWDI,FWDI,,,,,,,,,,,,no_pivot_yet,FALSE
FWDI,FWDI,,,,,,,,,,,,no_pivot_yet,FALSE
FWRD,FWRD,8/7/2026,12,680,8/13/2026,20.57,HL,8/14/2026,8/18/2026,20.57,,,OK,
FWRD,FWRD,8/7/2026,12,680,8/13/2026,20.57,HL,8/25/2026,8/27/2026,20.57,,,OK,
FWRD,FWRD,8/7/2026,12,680,8/13/2026,20.57,HL,9/2/2026,9/4/2026,20.57,,,OK,
FWRD,FWRD,8/7/2026,12,680,8/13/2026,20.57,LH,9/4/2026,9/9/2026,18.355,,,OK,
FWRG,FWRG,4/21/2025,21,1373,4/23/2025,20.55,HL,5/1/2025,5/5/2025,20.55,,,OK,
FWRG,FWRG,4/21/2025,21,1373,4/23/2025,20.55,LH,5/2/2025,5/6/2025,18.96,,,OK,
FWRG,FWRG,4/21/2025,21,1373,4/23/2025,20.55,LH,5/15/2025,5/19/2025,17.67,,,OK,
FWRG,FWRG,4/21/2025,21,1373,4/23/2025,20.55,HL,5/22/2025,5/27/2025,17.67,,,OK,
FWRG,FWRG,4/21/2025,21,1373,4/23/2025,20.55,LH,5/27/2025,5/29/2025,16.56,,,OK,
FXHO,FXHO,,,,,,,,,,,,no_pivot_yet,FALSE
FYBR^26,FYBR,11/3/2023,5,217,11/6/2023,21.11,HL,11/10/2023,11/14/2023,21.11,,,OK,
FYBR^26,FYBR,11/3/2023,5,217,11/24/2023,21.65,HL,11/28/2023,11/30/2023,21.65,,,OK,
FYBR^26,FYBR,11/3/2023,5,217,12/4/2023,24,HL,12/13/2023,12/15/2023,24,,,OK,
GALT,GALT,2/3/2014,4,157,1/10/2014,17.88,LH,2/3/2014,2/5/2014,14.18,,,OK,
GALT,GALT,2/3/2014,4,157,1/10/2014,17.88,HL,2/5/2014,2/7/2014,14.18,,,OK,
GALT,GALT,2/3/2014,4,157,2/10/2014,16.6999,HL,2/18/2014,2/20/2014,16.6999,,,OK,
GALT,GALT,2/3/2014,4,157,2/26/2014,19.1099,HL,2/28/2014,3/4/2014,19.1099,,,OK,
GALT,GALT,2/3/2014,4,157,2/26/2014,19.1099,HL,3/10/2014,3/12/2014,19.1099,,,OK,
GALT,GALT,2/3/2014,4,157,2/26/2014,19.1099,LH,3/11/2014,3/13/2014,17.29,,,OK,
GALT,GALT,2/3/2014,4,157,2/26/2014,19.1099,HL,3/14/2014,3/18/2014,17.29,,,OK,
GALT,GALT,2/3/2014,4,157,2/26/2014,19.1099,LH,3/18/2014,3/20/2014,17.019,,,OK,
GALT,GALT,4/22/2021,5,539,4/29/2021,5.7,HL,5/6/2021,5/10/2021,5.7,,,OK,
GALT,GALT,4/22/2021,5,539,4/29/2021,5.7,LH,5/27/2021,6/1/2021,4.18,,,OK,
GALT,GALT,4/22/2021,5,539,4/29/2021,5.7,LH,6/2/2021,6/4/2021,4.26,,,OK,
GALT,GALT,4/26/2021,3,461,4/29/2021,5.7,HL,6/4/2021,6/8/2021,4.26,,,OK,
GALT,GALT,4/26/2021,3,461,4/29/2021,5.7,LH,6/8/2021,6/10/2021,4.19,,,OK,
GALT,GALT,5/17/2021,6,669,4/29/2021,5.7,LH,6/25/2021,6/29/2021,3.5599,,,OK,
GAPTQ^12,GAPTQ,,,,,,,,,,,,no_daily_bars,FALSE
GBCI,GBCI,10/3/2008,27,1449,9/19/2008,40.05,LH,10/3/2008,10/7/2008,26,,,OK,
GBCI,GBCI,10/3/2008,27,1449,9/19/2008,40.05,LH,10/14/2008,10/16/2008,23.06,,,OK,
GBCI,GBCI,10/3/2008,27,1449,9/19/2008,40.05,HL,10/16/2008,10/20/2008,23.06,,,OK,
GBCI,GBCI,10/3/2008,27,1449,10/21/2008,23.14,LH,10/31/2008,11/4/2008,20.9,,,OK,
GBT^22,GBT,,,,,,,,,,,,no_pivot_yet,FALSE
GBT^22,GBT,2/16/2017,2,52,2/21/2017,29.1,HL,2/22/2017,2/24/2017,29.1,,,OK,
GBT^22,GBT,2/16/2017,2,52,3/16/2017,39.65,HL,3/21/2017,3/23/2017,39.65,,,OK,
GBT^22,GBT,3/13/2017,3,126,3/27/2017,41.15,LH,4/25/2017,4/27/2017,31.45,,,OK,
